timestamp,switch_id,port,tx_bytes,rx_bytes,tx_packets,rx_packets,latency,switch_latency,cpu_usage,mem_usage
2025-05-31 22:26:46,3,1,180,200,2,2,86,1.3,2.8,85.2
2025-05-31 22:26:46,3,2,266,200,3,2,86,1.3,2.8,85.2
2025-05-31 22:26:46,3,3,90,176,1,2,86,1.3,2.8,85.2
2025-05-31 22:26:46,1,1,90,90,1,1,351,1.85,2.8,85.2
2025-05-31 22:26:46,1,2,176,90,2,1,350,1.85,2.8,85.2
2025-05-31 22:26:46,2,1,180,286,2,3,376,2.14,2.8,85.2
2025-05-31 22:26:46,2,2,266,200,3,2,376,2.14,2.8,85.2
2025-05-31 22:26:46,2,3,90,90,1,1,376,2.14,2.8,85.2
2025-05-31 22:26:48,3,1,180,200,2,2,86,1.3,4.0,85.2
2025-05-31 22:26:48,3,2,266,200,3,2,86,1.3,4.0,85.2
2025-05-31 22:26:48,3,3,90,176,1,2,86,1.3,4.0,85.2
2025-05-31 22:26:48,1,1,90,90,1,1,351,1.85,4.0,85.2
2025-05-31 22:26:48,1,2,176,90,2,1,350,1.85,4.0,85.2
2025-05-31 22:26:48,2,1,180,286,2,3,376,2.14,4.0,85.2
2025-05-31 22:26:48,2,2,266,200,3,2,376,2.14,4.0,85.2
2025-05-31 22:26:48,2,3,90,90,1,1,376,2.14,4.0,85.2
2025-05-31 22:26:50,3,1,180,200,2,2,86,1.3,3.0,85.2
2025-05-31 22:26:50,3,2,266,200,3,2,86,1.3,3.0,85.2
2025-05-31 22:26:50,3,3,90,176,1,2,86,1.3,3.0,85.2
2025-05-31 22:26:50,1,1,90,90,1,1,351,1.85,3.0,85.2
2025-05-31 22:26:50,1,2,176,90,2,1,350,1.85,3.0,85.2
2025-05-31 22:26:50,2,1,180,286,2,3,376,2.14,3.0,85.2
2025-05-31 22:26:50,2,2,266,200,3,2,376,2.14,3.0,85.2
2025-05-31 22:26:50,2,3,90,90,1,1,376,2.14,3.0,85.2
2025-05-31 22:26:52,3,1,180,200,2,2,86,1.3,2.9,85.2
2025-05-31 22:26:52,3,2,266,200,3,2,86,1.3,2.9,85.2
2025-05-31 22:26:52,3,3,90,176,1,2,86,1.3,2.9,85.2
2025-05-31 22:26:52,1,1,90,90,1,1,351,1.85,2.9,85.2
2025-05-31 22:26:52,1,2,176,90,2,1,350,1.85,2.9,85.2
2025-05-31 22:26:52,2,1,180,286,2,3,376,2.14,2.9,85.2
2025-05-31 22:26:52,2,2,266,200,3,2,376,2.14,2.9,85.2
2025-05-31 22:26:52,2,3,90,90,1,1,376,2.14,2.9,85.2
2025-05-31 22:26:54,3,1,180,200,2,2,86,1.3,3.5,85.2
2025-05-31 22:26:54,3,2,266,200,3,2,86,1.3,3.5,85.2
2025-05-31 22:26:54,3,3,90,176,1,2,86,1.3,3.5,85.2
2025-05-31 22:26:54,1,1,90,90,1,1,351,1.85,3.5,85.2
2025-05-31 22:26:54,1,2,176,90,2,1,350,1.85,3.5,85.2
2025-05-31 22:26:54,2,1,180,286,2,3,376,2.14,3.5,85.2
2025-05-31 22:26:54,2,2,266,200,3,2,376,2.14,3.5,85.2
2025-05-31 22:26:54,2,3,90,90,1,1,376,2.14,3.5,85.2
2025-05-31 22:26:56,3,1,180,200,2,2,86,1.3,2.9,85.3
2025-05-31 22:26:56,3,2,266,200,3,2,86,1.3,2.9,85.3
2025-05-31 22:26:56,3,3,90,176,1,2,86,1.3,2.9,85.3
2025-05-31 22:26:56,1,1,90,90,1,1,351,1.85,2.9,85.3
2025-05-31 22:26:56,1,2,176,90,2,1,350,1.85,2.9,85.3
2025-05-31 22:26:56,2,1,180,286,2,3,376,2.14,2.9,85.3
2025-05-31 22:26:56,2,2,266,200,3,2,376,2.14,2.9,85.3
2025-05-31 22:26:56,2,3,90,90,1,1,376,2.14,2.9,85.3
2025-05-31 22:26:58,3,1,180,200,2,2,86,1.3,2.4,85.3
2025-05-31 22:26:58,3,2,266,200,3,2,86,1.3,2.4,85.3
2025-05-31 22:26:58,3,3,90,176,1,2,86,1.3,2.4,85.3
2025-05-31 22:26:58,1,1,90,90,1,1,351,1.85,2.4,85.3
2025-05-31 22:26:58,1,2,176,90,2,1,350,1.85,2.4,85.3
2025-05-31 22:26:58,2,1,180,286,2,3,376,2.14,2.4,85.3
2025-05-31 22:26:58,2,2,266,200,3,2,376,2.14,2.4,85.3
2025-05-31 22:26:58,2,3,90,90,1,1,376,2.14,2.4,85.3
2025-05-31 22:27:00,3,1,180,200,2,2,86,1.3,2.8,85.3
2025-05-31 22:27:00,3,2,266,200,3,2,86,1.3,2.8,85.3
2025-05-31 22:27:00,3,3,90,176,1,2,86,1.3,2.8,85.3
2025-05-31 22:27:00,1,1,90,90,1,1,351,1.85,2.8,85.3
2025-05-31 22:27:00,1,2,176,90,2,1,350,1.85,2.8,85.3
2025-05-31 22:27:00,2,1,180,286,2,3,376,2.14,2.8,85.3
2025-05-31 22:27:00,2,2,266,200,3,2,376,2.14,2.8,85.3
2025-05-31 22:27:00,2,3,90,90,1,1,376,2.14,2.8,85.3
2025-05-31 22:27:02,3,1,180,200,2,2,86,1.3,2.9,85.3
2025-05-31 22:27:02,3,2,266,200,3,2,86,1.3,2.9,85.3
2025-05-31 22:27:02,3,3,90,176,1,2,86,1.3,2.9,85.3
2025-05-31 22:27:02,1,1,90,90,1,1,351,1.85,2.9,85.3
2025-05-31 22:27:02,1,2,176,90,2,1,350,1.85,2.9,85.3
2025-05-31 22:27:02,2,1,180,286,2,3,376,2.14,2.9,85.3
2025-05-31 22:27:02,2,2,266,200,3,2,376,2.14,2.9,85.3
2025-05-31 22:27:02,2,3,90,90,1,1,376,2.14,2.9,85.3
2025-05-31 22:27:04,3,1,180,200,2,2,86,1.3,4.0,85.3
2025-05-31 22:27:04,3,2,266,200,3,2,86,1.3,4.0,85.3
2025-05-31 22:27:04,3,3,90,176,1,2,86,1.3,4.0,85.3
2025-05-31 22:27:04,1,1,90,90,1,1,351,1.85,4.0,85.3
2025-05-31 22:27:04,1,2,176,90,2,1,350,1.85,4.0,85.3
2025-05-31 22:27:04,2,1,180,286,2,3,376,2.14,4.0,85.3
2025-05-31 22:27:04,2,2,266,200,3,2,376,2.14,4.0,85.3
2025-05-31 22:27:04,2,3,90,90,1,1,376,2.14,4.0,85.3
2025-05-31 22:27:06,3,1,180,200,2,2,86,1.3,3.1,85.3
2025-05-31 22:27:06,3,2,266,200,3,2,86,1.3,3.1,85.3
2025-05-31 22:27:06,3,3,90,176,1,2,86,1.3,3.1,85.3
2025-05-31 22:27:06,1,1,90,90,1,1,351,1.85,3.1,85.3
2025-05-31 22:27:06,1,2,176,90,2,1,350,1.85,3.1,85.3
2025-05-31 22:27:06,2,1,180,286,2,3,376,2.14,3.1,85.3
2025-05-31 22:27:06,2,2,266,200,3,2,376,2.14,3.1,85.3
2025-05-31 22:27:06,2,3,90,90,1,1,376,2.14,3.1,85.3
2025-05-31 22:27:08,3,1,180,200,2,2,86,1.3,3.6,85.3
2025-05-31 22:27:08,3,2,266,200,3,2,86,1.3,3.6,85.3
2025-05-31 22:27:08,3,3,90,176,1,2,86,1.3,3.6,85.3
2025-05-31 22:27:08,1,1,90,90,1,1,351,1.85,3.6,85.3
2025-05-31 22:27:08,1,2,176,90,2,1,350,1.85,3.6,85.3
2025-05-31 22:27:08,2,1,180,286,2,3,376,2.14,3.6,85.3
2025-05-31 22:27:08,2,2,266,200,3,2,376,2.14,3.6,85.3
2025-05-31 22:27:08,2,3,90,90,1,1,376,2.14,3.6,85.3
2025-05-31 22:27:10,3,1,180,200,2,2,86,1.3,3.0,85.3
2025-05-31 22:27:10,3,2,266,200,3,2,86,1.3,3.0,85.3
2025-05-31 22:27:10,3,3,90,176,1,2,86,1.3,3.0,85.3
2025-05-31 22:27:10,1,1,90,90,1,1,351,1.85,3.0,85.3
2025-05-31 22:27:10,1,2,176,90,2,1,350,1.85,3.0,85.3
2025-05-31 22:27:10,2,1,180,286,2,3,376,2.14,3.0,85.3
2025-05-31 22:27:10,2,2,266,200,3,2,376,2.14,3.0,85.3
2025-05-31 22:27:10,2,3,90,90,1,1,376,2.14,3.0,85.3
2025-05-31 22:27:12,3,1,180,200,2,2,86,1.3,5.8,85.3
2025-05-31 22:27:12,3,2,266,200,3,2,86,1.3,5.8,85.3
2025-05-31 22:27:12,3,3,90,176,1,2,86,1.3,5.8,85.3
2025-05-31 22:27:12,1,1,90,90,1,1,351,1.85,5.8,85.3
2025-05-31 22:27:12,1,2,176,90,2,1,350,1.85,5.8,85.3
2025-05-31 22:27:12,2,1,180,286,2,3,376,2.14,5.8,85.3
2025-05-31 22:27:12,2,2,266,200,3,2,376,2.14,5.8,85.3
2025-05-31 22:27:12,2,3,90,90,1,1,376,2.14,5.8,85.3
2025-05-31 22:27:14,3,1,180,200,2,2,86,1.3,3.0,85.2
2025-05-31 22:27:14,3,2,266,200,3,2,86,1.3,3.0,85.2
2025-05-31 22:27:14,3,3,90,176,1,2,86,1.3,3.0,85.2
2025-05-31 22:27:14,1,1,90,90,1,1,351,1.85,3.0,85.2
2025-05-31 22:27:14,1,2,176,90,2,1,350,1.85,3.0,85.2
2025-05-31 22:27:14,2,1,180,286,2,3,376,2.14,3.0,85.2
2025-05-31 22:27:14,2,2,266,200,3,2,376,2.14,3.0,85.2
2025-05-31 22:27:14,2,3,90,90,1,1,376,2.14,3.0,85.2
2025-05-31 22:27:16,3,1,180,200,2,2,86,1.3,2.9,85.2
2025-05-31 22:27:16,3,2,266,200,3,2,86,1.3,2.9,85.2
2025-05-31 22:27:16,3,3,90,176,1,2,86,1.3,2.9,85.2
2025-05-31 22:27:16,1,1,90,90,1,1,351,1.85,2.9,85.2
2025-05-31 22:27:16,1,2,176,90,2,1,350,1.85,2.9,85.2
2025-05-31 22:27:16,2,1,180,286,2,3,376,2.14,2.9,85.2
2025-05-31 22:27:16,2,2,266,200,3,2,376,2.14,2.9,85.2
2025-05-31 22:27:16,2,3,90,90,1,1,376,2.14,2.9,85.2
2025-05-31 22:27:18,3,1,180,200,2,2,86,1.3,5.1,85.2
2025-05-31 22:27:18,3,2,266,200,3,2,86,1.3,5.1,85.2
