tx_bytes,rx_bytes,tx_packets,rx_packets,latencia,congestion
6435145,6005952,17733,17645,13,0
6443381,6014348,17830,17742,9,0
6449301,6020468,17901,17813,9,0
6456023,6027328,17980,17892,14,0
6461691,6033168,18047,17959,13,0
6464057,6035606,18075,17987,14,0
6465437,6037008,18091,18003,9,0
6478268,6050155,18243,18155,10,0
6479532,6051469,18258,18170,9,0
6480928,6052915,18275,18187,14,0
6482418,6054389,18293,18205,13,0
6483614,6055607,18307,18219,11,0
6484902,6056917,18322,18234,12,0
6486440,6058505,18340,18252,17,0
6516627,6086215,18676,18568,3389,1
6532953,6102720,18869,18757,344,1
6534425,6104214,18886,18774,455,1
6536142,6105992,18907,18795,198,0
6537604,6107476,18924,18812,694,1
6539771,6109634,18951,18838,476,1
6541648,6111631,18974,18862,548,1
6543857,6113901,19000,18888,243,1
6553719,6123814,19115,19001,413,1
6555062,6125190,19131,19017,474,1
6569342,6139492,19303,19181,2003,1
6576695,6146923,19390,19266,771,1
6593403,6161201,19568,19430,354,1
6625289,6193142,19941,19796,507,1
6635635,6203648,20062,19916,242,1
6637136,6205210,20080,19934,410,1
6643241,6211357,20152,20005,894,1
6662169,6230349,20373,20221,351,1
6663941,6232173,20394,20242,319,1
6665387,6233761,20411,20260,804,1
6675900,6244431,20535,20382,185,0
6679944,6245931,20564,20399,232,1
6686207,6252292,20637,20471,359,1
6695739,6261886,20748,20580,223,1
6710906,6277046,20926,20753,229,1
6712365,6278619,20943,20771,179,0
6714219,6280551,20965,20793,193,0
6719698,6286100,21030,20857,414,1
6721675,6288110,21053,20880,225,1
6723321,6289778,21072,20899,192,0
6733340,6299904,21191,21016,213,1
6739054,6305660,21257,21081,382,1
6740555,6307222,21275,21099,222,1
6746330,6313014,21344,21166,195,0
6748097,6314842,21365,21187,246,1
6749991,6316758,21387,21209,227,1
6755385,6322194,21451,21272,388,1
6760859,6327727,21515,21335,200,1
6762581,6329499,21535,21355,316,1
6764536,6331423,21558,21377,201,1
6766208,6333237,21578,21398,222,1
6770198,6334639,21606,21414,185,0
6771578,6336041,21622,21430,192,0
6773384,6337897,21643,21451,208,1
6779942,6344553,21721,21528,360,1
6785909,6350646,21791,21597,230,1
6787803,6352562,21813,21619,181,0
6789767,6354548,21836,21642,179,0
6795115,6359938,21899,21704,359,1
6797216,6362100,21924,21729,211,1
6798881,6364179,21944,21750,219,1
6800635,6365983,21965,21771,201,1
6815457,6380915,22139,21942,222,1
6821500,6387017,22209,22011,320,1
6822935,6388485,22226,22028,234,1
6825383,6390983,22255,22057,201,1
6827071,6392693,22275,22077,198,0
6834226,6399946,22360,22161,330,1
6835882,6401624,22379,22180,202,1
6841664,6407448,22447,22247,228,1
6843115,6408960,22465,22265,204,1
6844771,6410910,22484,22284,213,1
6850508,6416587,22551,22348,178,0
6866205,6430091,22718,22504,12,0
6869179,6433165,22753,22539,9,0
6870591,6434599,22770,22556,9,0
6879333,6443613,22873,22659,16,0
6880887,6445097,22891,22676,12,0
6885418,6449870,22946,22732,9,0
6888210,6452734,22980,22766,9,0
6890970,6455902,23012,22799,12,0
6896680,6461728,23079,22866,9,0
6898008,6463134,23096,22883,9,0
6901164,6466270,23133,22919,16,0
6902600,6467848,23150,22937,21,0
6904932,6470224,23178,22965,12,0
6909432,6474818,23232,23019,9,0
6910536,6475944,23245,23032,9,0
6920336,6486021,23361,23148,11,0
6926297,6492098,23432,23219,16,0
6940459,6506984,23600,23388,13,0
6946413,6513110,23671,23459,15,0
6951573,6515732,23713,23489,22,0
6952953,6517134,23729,23505,9,0
6954057,6518260,23742,23518,10,0
6965069,6529571,23873,23647,1216,1
6967627,6532201,23903,23677,497,1
6972555,6537171,23961,23734,1411,1
6975186,6539835,23991,23764,546,1
6981552,6546537,24067,23837,1155,1
6983137,6548141,24087,23856,662,1
6987294,6550463,24132,23880,739,1
6989005,6552299,24152,23901,682,1
6999942,6563104,24281,24025,3806,1
7002857,6566376,24316,24063,723,1
7005094,6568674,24342,24089,502,1
7015410,6579108,24464,24209,720,1
7017581,6581312,24489,24234,775,1
7019696,6583449,24514,24259,581,1
7021473,6585195,24535,24279,583,1
7026859,6591023,24599,24342,519,1
7028770,6593079,24622,24367,493,1
7040508,6602269,24740,24471,1865,1
7053470,6615334,24894,24623,450,1
7060138,6622044,24971,24699,1141,1
7076424,6637881,25166,24880,492,1
7090866,6652135,25338,25044,836,1
7093221,6654523,25365,25071,352,1
7098691,6659927,25431,25132,1434,1
7109689,6671064,25559,25259,739,1
7123693,6685178,25723,25420,730,1
7125924,6687487,25749,25446,781,1
7128069,6689693,25774,25471,689,1
7140933,6700009,25905,25588,1768,1
7143576,6702724,25936,25619,464,1
7145135,6704306,25956,25638,530,1
7167601,6726977,26219,25895,325,1
7169139,6728607,26237,25914,736,1
7171034,6730443,26259,25935,410,1
7176630,6736229,26325,26001,106,0
7177892,6737541,26340,26016,14,0
7180694,6740387,26373,26049,14,0
7195853,6755928,26552,26228,16,0
7199507,6760040,26595,26272,16,0
7206631,6767266,26679,26355,14,0
7225977,6784605,26890,26555,20,0
7227173,6785823,26904,26569,15,0
7229231,6787693,26928,26587,21,0
7230611,6789095,26944,26603,17,0
7237140,6795818,27021,26680,20,0
7245084,6804314,27115,26775,13,0
7257350,6816918,27260,26920,9,0
7260782,6820330,27301,26960,9,0
7265050,6824812,27352,27012,11,0
7267496,6827406,27382,27043,14,0
7274253,6834329,27462,27123,20,0
7290800,6851622,27657,27319,13,0
7296301,6857239,27721,27383,9,0
7299084,6860094,27755,27417,9,0
7301264,6861498,27775,27433,20,0
7304218,6862718,27797,27447,9,0
7309386,6868002,27858,27508,9,0
7317863,6876723,27958,27608,12,0
7319335,6878217,27975,27625,9,0
7324453,6883451,28036,27686,17,0
7331668,6891224,28121,27772,17,0
7332930,6892536,28136,27787,9,0
7334076,6893704,28150,27801,9,0
7337066,6896766,28185,27836,9,0
7339962,6899706,28219,27870,15,0
7343974,6903812,28266,27917,15,0
7345386,6905274,28284,27935,11,0
7355402,6915570,28402,28054,10,0
7357718,6917958,28430,28082,10,0
7370485,6930977,28582,28233,17,0
7371497,6932467,28594,28247,9,0
7374417,6935487,28629,28282,10,0
7385873,6947242,28764,28417,9,0
7390117,6948926,28796,28437,9,0
7393977,6952852,28842,28483,10,0
7395606,6954559,28862,28503,10,0
7397144,6956147,28880,28521,9,0
7398486,6957547,28896,28537,17,0
7404966,6964193,28972,28613,14,0
7413877,6973320,29078,28719,17,0
7417757,6977658,29124,28766,9,0
7427749,6987824,29242,28883,9,0
7428669,6988858,29253,28895,14,0
7431435,6991696,29286,28928,9,0
7432805,6993088,29302,28944,11,0
7437399,6997776,29357,28999,16,0
7440106,7000555,29389,29031,14,0
7445498,7006119,29453,29095,12,0
7449454,7010141,29499,29141,10,0
7450876,7011641,29516,29158,20,0
7455286,7016201,29569,29211,13,0
7456774,7018103,29587,29230,9,0
7460851,7022302,29636,29279,9,0
7471061,7032630,29756,29398,9,0
7478499,7037672,29826,29457,10,0
7484523,7043840,29898,29529,9,0
7487459,7046862,29933,29565,10,0
7488563,7047988,29946,29578,13,0
7489782,7049285,29961,29593,14,0
7497223,7056892,30049,29681,20,0
7502299,7062448,30109,29742,19,0
7503403,7063574,30122,29755,10,0
7510409,7070802,30205,29838,13,0
7512977,7073414,30236,29869,11,0
7521087,7081768,30332,29965,10,0
7525039,7085814,30379,30012,9,0
7526419,7087216,30395,30028,10,0
7530957,7091848,30449,30082,13,0
7532521,7093434,30467,30100,16,0
7536567,7097630,30515,30148,15,0
7538081,7099166,30533,30166,19,0
7539343,7100478,30548,30181,9,0
7543475,7104676,30597,30230,9,0
7547725,7109076,30647,30280,12,0
7548895,7110324,30662,30295,11,0
7550341,7111820,30679,30312,11,0
7553626,7115177,30718,30351,23,0
7556084,7117707,30747,30380,11,0
7565192,7124343,30836,30457,20,0
7567975,7127226,30869,30490,14,0
7569200,7128512,30884,30505,11,0
7574403,7133782,30945,30565,454,1
7580251,7139672,31013,30632,915,1
7607885,7167930,31338,30951,1558,1
7609688,7169674,31359,30971,519,1
7611533,7171552,31381,30993,727,1
7631658,7191973,31618,31226,416,1
7636573,7196919,31676,31283,703,1
7653695,7211569,31857,31449,2240,1
7656823,7214741,31893,31485,322,1
7662473,7220472,31961,31552,567,1
7664379,7222428,31983,31574,538,1
7666708,7224860,32010,31602,456,1
7681964,7239407,32193,31768,354,1
7683441,7240825,32211,31785,545,1
7685255,7242781,32232,31807,462,1
7687072,7244621,32254,31828,443,1
7692974,7250565,32324,31897,1156,1
7695471,7253123,32353,31926,586,1
7706661,7264319,32486,32055,386,1
7715223,7269123,32583,32108,1251,1
7720443,7274099,32646,32167,314,1
1517702,1485812,17105,16779,113,0
1520186,1488340,17134,16808,10,0
1521676,1489880,17152,16826,9,0
1523558,1491704,17175,16848,36,0
1525018,1493294,17192,16866,16,0
1526232,1494558,17207,16881,9,0
1527619,1495967,17223,16897,10,0
1529091,1497461,17240,16914,10,0
1530441,1498833,17256,16930,10,0
1532742,1501167,17283,16957,63,0
1534072,1502519,17299,16973,13,0
1535360,1503829,17314,16988,13,0
1536556,1505047,17328,17002,10,0
1538764,1507277,17353,17027,11,0
1539604,1508139,17363,17037,160,0
1563418,1531986,17673,17347,77,0
1570129,1538827,17755,17431,9,0
1577230,1545950,17846,17522,76,0
1600637,1569435,18152,17828,111,0
1613130,1581950,18314,17990,64,0
1620842,1589684,18411,18087,12,0
1625986,1594876,18478,18155,113,0
1730401,1725228,18634,18399,9,0
1764937,1997255,18946,18837,10,0
1833215,2380778,19306,19394,11,0
1914740,2938526,19839,20131,25,0
2017724,4322085,20573,21534,10,0
2082672,5653579,21106,22824,98,0
2115463,5996557,21449,23365,10,0
2143519,6524348,21761,24054,11,0
2318491,6964150,22185,24693,9,0
2466335,7491256,22795,25500,9,0
2574525,7940166,23268,26181,9,0
2676168,8275623,23716,26846,9,0
2770753,8380981,24039,27235,11,0
2837235,8431131,24290,27534,12,0
2966272,8602201,24679,27964,10,0
3072209,8814068,25102,28467,9,0
3438690,9162724,25979,29497,10,0
3605805,9185082,26220,29794,9,0
3697615,9205854,26486,30074,9,0
3864014,9258601,27037,30612,10,0
3914930,9299334,27300,30891,10,0
4011960,9397298,27833,31474,9,0
4038862,9429537,28056,31702,13,0
4084367,9458217,28285,31930,11,0
4111209,9487048,28501,32151,9,0
4135475,9511061,28712,32364,9,0
4195036,9543096,28950,32605,12,0
4228333,9572848,29187,32853,9,0
4247646,9597123,29427,33080,9,0
4297210,9631963,29673,33332,11,0
4331772,9655337,29897,33551,9,0
4398418,9716679,30343,34013,9,0
4432680,9746668,30581,34246,9,0
4465816,9778540,30808,34473,9,0
4496327,9800182,31020,34685,13,0
4572118,9867685,31639,35300,20,0
4595581,9888774,31851,35509,9,0
4624853,9916620,32078,35734,11,0
4660737,9944365,32310,35967,12,0
4732280,9995467,32780,36436,11,0
4751190,10037703,33014,36673,9,0
4788845,10065716,33273,36925,14,0
4850691,10127253,33766,37418,9,0
4909070,10175557,34223,37885,9,0
4943029,10204050,34459,38119,12,0
4996956,10231754,34696,38363,9,0
5023216,10255769,34918,38589,10,0
5059066,10284113,35158,38829,102,0
5128001,10335550,35629,39304,10,0
5238051,10421003,36325,40007,9,0
5267214,10444335,36542,40228,9,0
5294604,10470420,36764,40448,9,0
5320083,10489004,36878,40553,9,0
5357215,10563483,37000,40682,18,0
5380156,10586571,37054,40741,9,0
5398413,10595569,37087,40772,13,0
5427079,10610020,37135,40811,9,0
5444630,10621375,37171,40845,9,0
5454482,10626605,37185,40861,10,0
5454708,10626853,37189,40865,10,0
5467178,10641018,37220,40893,12,0
5478624,10658847,37276,40937,71,0
5490923,10672553,37304,40969,11,0
5501608,10679645,37327,40990,11,0
5502667,10680129,37335,40995,9,0
5510927,10691083,37354,41016,9,0
5525260,10695770,37399,41060,15,0
5525486,10696060,37403,41065,9,0
5551549,10709207,37430,41100,74,0
5573179,10711528,37446,41120,13,0
5573471,10712407,37451,41126,10,0
5583849,10718249,37469,41143,10,0
5636131,10750004,37545,41231,11,0
5656522,10772518,37593,41283,9,0
5668649,10781040,37637,41318,10,0
5680184,10788922,37672,41349,13,0
5690879,10796088,37695,41371,12,0
5692149,10801490,37709,41384,10,0
5712423,10810871,37748,41423,19,0
5723418,10818619,37780,41454,31,0
5733710,10825480,37801,41473,9,0
5735301,10831195,37821,41488,14,0
5746432,10834248,37855,41514,9,0
5747967,10835586,37877,41531,13,0
5767026,10848656,37921,41571,201,1
5769169,10850165,37928,41580,206,1
5770068,10850779,37938,41587,217,1
5781050,10857889,37969,41611,197,0
5788049,10860847,37995,41642,216,1
5873621,10979660,38282,41929,420,1
5885417,10986298,38304,41945,210,1
5885698,10986600,38309,41950,214,1
5894389,10992542,38330,41966,196,0
5937164,11168704,38540,42218,200,1
5950528,11190914,38585,42258,188,0
5953089,11192769,38599,42271,187,0
5953754,11193220,38608,42278,209,1
5964082,11199726,38624,42292,197,0
5964497,11199998,38630,42296,212,1
6067056,11286080,38840,42509,211,1
6169060,11310473,38924,42609,202,1
6169189,11310613,38926,42611,230,1
6169318,11310753,38928,42613,217,1
6201769,11334151,39009,42688,645,1
6211577,11339195,39022,42701,206,1
6211761,11339335,39025,42703,207,1
6211890,11339541,39027,42706,197,0
6213022,11344909,39038,42716,193,0
6222595,11346653,39050,42727,208,1
6244379,11357038,39096,42770,202,1
6255482,11367878,39127,42800,189,0
6264934,11369595,39137,42810,220,1
6276318,11380635,39170,42842,357,1
6277273,11380775,39176,42844,220,1
6289905,11388472,39213,42872,243,1
6294100,11393894,39227,42883,195,0
6304849,11400982,39252,42906,207,1
6330761,11415569,39301,42951,310,1
6332898,11417169,39308,42960,218,1
6333136,11417417,39312,42964,211,1
6343714,11424319,39334,42984,366,1
6344490,11424789,39342,42989,187,0
6371848,11445435,39402,43044,202,1
6389515,11454374,39439,43078,224,1
6389820,11454580,39443,43081,203,1
6400727,11461644,39469,43104,383,1
6411462,11468962,39496,43128,211,1
6422321,11476252,39522,43152,210,1
6423121,11478134,39530,43157,173,0
6432786,11482048,39541,43168,210,1
6433167,11483384,39547,43173,223,1
6444046,11490672,39577,43197,475,1
6454792,11498056,39605,43222,207,1
6455493,11498420,39613,43228,196,0
6466631,11510432,39644,43255,194,0
6475951,11512161,39653,43265,205,1
6476473,11512712,39661,43273,197,0
6476712,11512852,39664,43275,193,0
6477426,11514694,39672,43282,181,0
6487212,11518542,39684,43292,194,0
6510441,11535760,39743,43348,187,0
6521667,11543214,39773,43372,201,1
6547456,11562527,39841,43427,526,1
6568973,11577023,39890,43473,241,1
6579777,11584181,39915,43495,372,1
6600982,11598369,39960,43539,10,0
6601219,11598641,39964,43543,9,0
6612217,11606243,39995,43571,379,1
6612899,11609365,40002,43576,216,1
6622608,11613033,40017,43587,167,0
6622857,11614410,40021,43594,198,0
6622986,11614550,40023,43596,210,1
6634059,11622282,40057,43627,191,0
6657682,11699976,40157,43738,359,1
6674318,11723167,40217,43791,214,1
6684638,11730281,40242,43815,196,0
6685031,11731658,40248,43822,165,0
6685160,11731798,40250,43824,192,0
6698076,11744878,40294,43863,371,1
6710854,11755000,40350,43910,198,0
6720550,11760159,40365,43925,146,0
6729974,11771445,40392,43949,192,0
6730561,11776884,40400,43957,212,1
6741455,11784153,40426,43980,329,1
6753006,11791774,40460,44009,214,1
6762877,11798544,40475,44027,34,0
6763006,11798684,40477,44029,9,0
6763190,11798824,40480,44031,9,0
6774119,11806315,40507,44058,350,1
6786377,11813981,40533,44083,187,0
6787024,11814303,40540,44088,242,1
6794879,11819551,40549,44098,194,0
6822011,11837390,40626,44158,630,1
6831928,11842542,40641,44173,220,1
6874791,11871007,40736,44261,190,0
6885406,11878060,40758,44281,371,1
6896265,11885350,40784,44305,202,1
6917724,11899970,40833,44352,209,1
6917895,11900152,40836,44355,200,1
6922048,11905544,40849,44365,201,1
6928426,11907078,40855,44373,214,1
6938992,11914100,40878,44395,362,1
6939176,11914306,40881,44398,192,0
6939563,11914660,40886,44401,211,1
6947873,11920024,40899,44413,188,0
6971656,11936494,40953,44468,547,1
6982712,11944018,40982,44495,228,1
6982896,11944224,40985,44498,222,1
6988264,11949480,40996,44508,216,1
6993254,11950948,41002,44515,178,0
6993383,11951088,41004,44517,149,0
7004393,11958462,41033,44543,371,1
7004835,11958882,41039,44547,206,1
7008215,11962246,41055,44559,210,1
7017825,11967224,41065,44571,219,1
7028708,11974394,41091,44593,397,1
7050102,11989617,41142,44637,203,1
7050231,11989757,41144,44639,208,1
7050360,11989897,41146,44641,192,0
7054567,11995331,41160,44652,193,0
7062304,11997075,41177,44663,170,0
7074458,12004228,41206,44687,317,1
7085196,12011374,41230,44709,166,0
7085380,12011580,41233,44712,178,0
7096909,12020522,41265,44738,357,1
7115428,12031156,41294,44766,188,0
7117510,12032558,41300,44772,197,0
7139044,12046746,41349,44814,1941,1
7139434,12047210,41356,44822,104,0
7143348,12052376,41366,44831,9,0
7149834,12053952,41375,44840,14,0
7181902,12075701,41445,44907,392,1
7182140,12075949,41449,44911,488,1
7182269,12076089,41451,44913,270,1
7193892,12088222,41483,44942,308,1
7213986,12096929,41517,44974,907,1
7268300,12133710,41663,45101,658,1
7288752,12146642,41706,45140,316,1
7350829,12249991,41883,45317,2075,1
7361310,12257180,41907,45339,693,1
7361439,12257320,41909,45341,931,1
7393857,12279321,41996,45415,477,1
7432299,12299366,42064,45481,786,1
7454004,12307025,42086,45507,700,1
7454133,12307165,42088,45509,302,1
7454317,12307371,42091,45512,468,1
7508054,12343951,42227,45633,1776,1
7548253,12371318,42324,45719,1232,1
7550531,12372935,42333,45730,746,1
7571789,12387490,42386,45779,1575,1
7595605,12402036,42443,45823,470,1
7606304,12409070,42467,45845,1123,1
7628044,12423672,42520,45894,340,1
7662522,12446170,42596,45962,590,1
7677155,12458420,42630,45992,142,0
7683654,12460086,42639,46002,12,0
7698854,12480565,42697,46059,11,0
7699112,12480845,42701,46063,9,0
7709943,12488064,42727,46087,11,0
7710114,12488246,42730,46090,17,0
7721011,12495626,42756,46115,11,0
7732132,12503252,42785,46143,12,0
7775974,12533304,42900,46250,24,0
7786730,12540446,42924,46274,17,0
7787788,12542611,42936,46283,9,0
7797851,12548224,42957,46304,19,0
7797980,12548364,42959,46306,10,0
7808760,12555670,42983,46330,10,0
7824179,12568861,43028,46371,11,0
7844770,12578836,43087,46419,10,0
7855241,12585953,43111,46442,17,0
7855828,12586745,43119,46450,10,0
7899351,12616591,43225,46550,18,0
7899546,12616797,43228,46553,24,0
7910976,12624883,43267,46589,16,0
7932981,12639916,43322,46642,15,0
7957894,12711560,43447,46771,10,0
7973834,12730883,43491,46832,16,0
7974313,12731303,43498,46838,11,0
7984763,12738307,43517,46857,14,0
7995972,12745943,43548,46886,21,0
8007307,12753708,43578,46918,15,0
8018104,12761128,43606,46943,14,0
8039675,12776045,43663,46997,16,0
8039933,12776325,43667,47001,15,0
8061409,12791290,43722,47055,18,0
8072682,12799308,43758,47089,11,0
8105470,12822262,43850,47178,20,0
8106020,12823145,43859,47190,9,0
8107279,12828223,43870,47198,1595,1
8119764,12830288,43900,47219,11,0
8153304,12854747,43999,47314,11,0
8164271,12862575,44031,47347,20,0
8165490,12867936,44043,47357,9,0
8176243,12875291,44071,47383,11,0
8196767,12884909,44113,47425,17,0
8196896,12885049,44115,47427,11,0
8208018,12892513,44146,47456,13,0
8218731,12899687,44169,47478,17,0
8229336,12906667,44191,47499,13,0
8230879,12912362,44208,47514,11,0
8240773,12914565,44225,47531,11,0
8251682,12921883,44252,47557,17,0
8260271,12927481,44268,47570,9,0
8262545,12929229,44277,47581,14,0
8273354,12936479,44303,47607,17,0
8284938,12944221,44336,47637,11,0
8295435,12951333,44359,47660,10,0
8306458,12959115,44388,47690,20,0
8318000,12967021,44424,47722,10,0
8331216,12975092,44477,47753,9,0
8339071,12980262,44486,47762,10,0
8341348,12981870,44495,47771,15,0
8341519,12982052,44498,47774,15,0
8352345,12989056,44522,47795,16,0
8363318,12996835,44549,47823,14,0
8364651,12997422,44560,47831,10,0
8388060,13011966,44619,47879,12,0
8398868,13019387,44648,47906,13,0
8399181,13019721,44653,47911,17,0
8431557,13041361,44727,47980,15,0
8476878,13073137,44856,48102,20,0
8487987,13080957,44889,48133,16,0
8511959,13096494,44956,48193,9,0
8544544,13118172,45035,48265,9,0
8555172,13124485,45058,48288,10,0
8598928,13188616,45205,48438,15,0
8610235,13196212,45239,48469,11,0
8654219,13304475,45407,48637,19,0
8657887,13306637,45431,48646,10,0
8680632,13324871,45484,48700,14,0
8691537,13332259,45510,48725,9,0
8714525,13346753,45559,48772,13,0
8714654,13346893,45561,48774,12,0
8719119,13352607,45579,48789,9,0
8726305,13355015,45599,48808,12,0
8768829,13391491,45705,48910,10,0
8770911,13392959,45711,48917,9,0
8781945,13400643,45739,48946,20,0
8792854,13407969,45765,48970,18,0
8794428,13413579,45780,48985,9,0
8804009,13415397,45793,48997,12,0
8804138,13415537,45795,48999,12,0
8837084,13437968,45878,49078,15,0
8837213,13438108,45880,49080,9,0
8848294,13445694,45909,49108,14,0
8858715,13452612,45928,49128,14,0
8869523,13460044,45956,49153,9,0
8870019,13460572,45964,49161,20,0
8881217,13468527,45999,49194,14,0
8892177,13476121,46030,49222,23,0
8902714,13483304,46055,49246,10,0
8914051,13491267,46090,49279,14,0
8915418,13491407,46100,49281,9,0
8950754,13514019,46187,49359,9,0
8962600,13523417,46224,49393,11,0
8972756,13529776,46242,49410,9,0
8994767,13544706,46298,49464,15,0
9005802,13552398,46330,49493,10,0
9005931,13552658,46332,49497,18,0
9016910,13560272,46362,49525,9,0
9017592,13565276,46369,49532,9,0
9027222,13567099,46383,49544,9,0
9027655,13567619,46390,49552,10,0
9048999,13582111,46440,49598,1419,1
9050017,13587298,46452,49609,540,1
9059673,13588498,46463,49619,686,1
9093284,13611513,46545,49694,751,1
9104288,13620035,46573,49721,912,1
9115298,13627243,46599,49746,469,1
9115574,13627383,46603,49748,539,1
9137545,13643261,46655,49795,649,1
9147287,13648305,46667,49808,409,1
9183584,13673018,46770,49894,11,0
9204835,13686176,46819,49943,19,0
9215577,13693674,46846,49969,12,0
9226127,13700749,46871,49992,11,0
9237359,13708511,46902,50022,12,0
9237543,13708651,46905,50024,12,0
9237714,13708887,46908,50028,11,0
9248243,13715781,46929,50048,10,0
9278771,13745660,47038,50152,10,0
9291068,13753181,47061,50175,9,0
9294025,13810869,47091,50225,10,0
9304704,13818216,47118,50251,15,0
9327061,13833786,47184,50314,11,0
9337924,13841272,47213,50340,13,0
9349203,13849494,47249,50375,9,0
9359978,13856859,47278,50402,11,0
9364260,13862608,47293,50415,18,0
9381765,13871666,47330,50452,13,0
9381894,13871806,47332,50454,9,0
9382023,13871946,47334,50456,12,0
9392422,13877742,47353,50472,13,0
9392683,13879672,47357,50482,9,0
9395349,13886359,47398,50528,11,0
9396601,13888400,47418,50547,11,0
9402023,13890868,47471,50580,15,0
9402678,13892286,47480,50589,22,0
9402953,13892600,47484,50593,21,0
9403534,13893108,47491,50599,24,0
9404381,13893988,47502,50610,14,0
9404889,13894546,47509,50617,21,0
9405294,13894962,47514,50622,9,0
9412033,13901518,47604,50704,11,0
9412254,13901750,47607,50707,9,0
9413782,13903322,47626,50726,12,0
9415656,13905296,47650,50750,12,0
9417100,13907614,47668,50769,10,0
9417900,13908262,47679,50777,13,0
9421762,13911536,47729,50816,15,0
9424329,13914160,47761,50847,9,0
9425194,13915036,47771,50857,13,0
9425849,13915730,47779,50865,15,0
9426162,13916054,47783,50869,11,0
9426725,13916656,47790,50876,9,0
9500435,13988317,48662,51701,545,1
9501526,13989419,48675,51714,217,1
9501839,13989743,48679,51718,210,1
9504759,13992389,48720,51753,197,0
9512084,13999750,48807,51837,164,0
9515774,14003516,48851,51880,369,1
9519506,14007232,48896,51923,186,0
9520279,14008108,48905,51933,202,1
9527350,14015171,48990,52014,488,1
9528557,14016417,49004,52028,216,1
9529044,14016915,49010,52034,224,1
9529964,14017857,49021,52045,201,1
9531109,14019013,49035,52059,213,1
9531924,14019839,49045,52069,241,1
9539336,14027308,49133,52155,622,1
9540430,14028358,49146,52167,207,1
9544911,14032942,49198,52219,343,1
9545647,14033700,49207,52228,205,1
9554619,14042746,49313,52332,296,1
9557010,14043949,49335,52346,9,0
9559231,14044837,49350,52357,14,0
9560004,14045621,49359,52366,13,0
9560567,14046223,49366,52373,10,0
9562237,14047957,49386,52394,12,0
9568589,14054425,49462,52470,11,0
9569336,14055211,49471,52479,9,0
9570546,14056443,49486,52494,11,0
9572681,14058611,49511,52519,17,0
9575023,14061042,49539,52547,12,0
9581079,14067242,49611,52619,11,0
9582836,14069032,49632,52640,10,0
9588536,14074848,49700,52708,10,0
9591904,14078316,49741,52749,11,0
9597710,14084266,49810,52818,9,0
9598888,14085466,49824,52832,10,0
9600434,14087034,49842,52850,11,0
9601760,14088410,49858,52866,9,0
9603204,14089876,49875,52883,19,0
9603609,14090292,49880,52888,9,0
9604712,14091406,49893,52901,9,0
9605393,14092098,49901,52909,11,0
9606215,14092959,49911,52919,9,0
9607449,14094243,49926,52934,10,0
9610431,14097297,49963,52971,10,0
9613000,14099927,49993,53001,11,0
9613773,14100711,50002,53010,9,0
9616037,14103019,50029,53037,11,0
9616784,14103805,50038,53046,9,0
9617465,14104497,50046,53054,9,0
9619965,14106938,50075,53082,13,0
9624090,14111305,50125,53133,9,0
9625507,14112755,50142,53150,9,0
9627790,14115099,50169,53177,12,0
9632108,14119472,50221,53229,19,0
9632661,14120064,50228,53236,22,0
9637969,14125385,50291,53298,13,0
9638808,14126355,50301,53309,12,0
9639960,14127557,50315,53323,11,0
9654234,14139453,50465,53461,10,0
9656300,14141608,50490,53486,11,0
9657165,14142484,50500,53496,13,0
9660506,14145897,50540,53536,10,0
9662623,14148103,50566,53562,12,0
9666103,14151655,50607,53603,9,0
9668509,14154161,50636,53632,14,0
9670726,14156411,50662,53658,9,0
9671039,14156735,50666,53662,13,0
9673666,14159049,50704,53694,10,0
9676664,14162175,50740,53730,10,0
9679730,14165221,50776,53765,9,0
9680135,14165729,50781,53771,16,0
9680632,14166237,50787,53777,21,0
9683974,14169673,50827,53817,14,0
9686633,14172365,50860,53850,9,0
9694124,14180028,50949,53939,20,0
9694847,14180762,50958,53948,9,0
9695594,14181548,50967,53957,9,0
9697876,14183852,50993,53983,5,0
9698803,14184801,51004,53994,7,0
9699484,14185493,51012,54002,6,0
9700202,14186211,51020,54010,13,0
9700883,14186903,51028,54018,8,0
9701630,14187689,51037,54027,6,0
9702537,14188607,51048,54038,13,0
9703494,14189617,51059,54050,8,0
9704463,14190597,51070,54061,6,0
9705144,14191289,51078,54069,16,0
9705457,14191613,51082,54073,6,0
9802804,14196601,51125,54148,6,0
9814678,14371920,51298,54387,74,0
9855636,14516231,51553,54678,5,0
9869213,14706323,51736,54955,47,0
9906546,14897628,52046,55336,32,0
9941293,15110895,52393,55740,17,0
9972081,15349423,52695,56120,59,0
10006273,15608811,52985,56497,41,0
10032498,15926523,53274,56892,70,0
10074078,16805888,53746,57735,80,0
10120606,17577651,54316,58586,40,0
10181014,18819665,54965,59683,47,0
10230178,19454666,55505,60430,60,0
10270297,20005157,55911,61083,21,0
10311136,20557215,56368,61762,65,0
10360273,21209047,56958,62561,56,0
10424219,21870777,57544,63362,39,0
10472158,22529011,58147,64178,7,0
10506595,23135791,58522,64804,59,0
10526485,23349566,58689,65070,73,0
10532673,23367913,58728,65123,6,0
10569176,23418760,58815,65217,74,0
10570956,23426770,58836,65240,77,0
10681632,23439850,58882,65317,56,0
10684569,23447273,58916,65358,79,0
10701453,23561188,59037,65527,41,0
10752940,23762167,59494,66014,51,0
